time,relative_humidity_2m (%),temperature_2m (°C),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),wind_speed_10m (km/h),precipitation (mm)
2024-03-04T10:30,55,-8.3,400.2,300.4,99.8,753.1,15.4,0.00
2024-03-04T10:45,55,-8.4,366.4,269.0,97.4,720.1,15.4,0.00
2024-03-04T11:00,55,-8.4,331.7,239.7,92.0,692.0,15.4,0.00
2024-03-04T11:15,56,-8.6,296.1,210.4,85.7,663.2,15.5,0.00
2024-03-04T11:30,57,-8.7,259.7,180.4,79.3,629.5,15.2,0.00
2024-03-04T11:45,59,-8.9,219.5,147.6,71.9,580.9,15.0,0.00
2024-03-04T12:00,60,-9.1,181.4,115.1,66.3,522.7,14.5,0.00
2024-03-04T12:15,62,-9.6,142.6,84.9,57.8,458.4,13.6,0.00
2024-03-04T12:30,63,-10.0,102.4,56.9,45.5,382.5,12.6,0.00
2024-03-04T12:45,65,-10.4,63.9,33.2,30.7,297.8,11.6,0.00
2024-03-04T13:00,66,-10.9,29.4,14.0,15.5,150.2,10.6,0.00
2024-03-04T13:15,67,-11.4,6.0,2.6,3.4,22.2,10.0,0.00
2024-03-04T13:30,68,-11.8,0.0,0.0,0.0,0.0,9.2,0.00
2024-03-04T13:45,68,-12.2,0.0,0.0,0.0,0.0,8.9,0.00
2024-03-04T14:00,69,-12.8,0.0,0.0,0.0,0.0,8.1,0.00
2024-03-04T14:15,70,-13.4,0.0,0.0,0.0,0.0,7.3,0.00
2024-03-04T14:30,72,-14.1,0.0,0.0,0.0,0.0,6.2,0.00
2024-03-04T14:45,73,-14.8,0.0,0.0,0.0,0.0,5.4,0.00
2024-03-04T15:00,74,-15.2,0.0,0.0,0.0,0.0,4.6,0.00
2024-03-04T15:15,75,-15.6,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-04T15:30,76,-15.9,0.0,0.0,0.0,0.0,3.8,0.00
2024-03-04T15:45,76,-16.2,0.0,0.0,0.0,0.0,3.8,0.00
2024-03-04T16:00,77,-16.5,0.0,0.0,0.0,0.0,3.6,0.00
2024-03-04T16:15,78,-16.9,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-04T16:30,79,-17.2,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-04T16:45,80,-17.6,0.0,0.0,0.0,0.0,2.8,0.00
2024-03-04T17:00,81,-18.0,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-04T17:15,82,-18.4,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-04T17:30,84,-18.8,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-04T17:45,85,-19.1,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-04T18:00,86,-19.5,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-04T18:15,87,-19.8,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-04T18:30,88,-20.1,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-04T18:45,89,-20.4,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-04T19:00,90,-20.6,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-04T19:15,91,-20.9,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-04T19:30,91,-21.0,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-04T19:45,92,-21.2,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-04T20:00,92,-21.6,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-04T20:15,92,-22.4,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-04T20:30,93,-23.4,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-04T20:45,93,-24.3,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-04T21:00,93,-25.0,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-04T21:15,94,-25.4,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-04T21:30,94,-25.5,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-04T21:45,95,-25.6,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-04T22:00,95,-25.8,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-04T22:15,94,-26.0,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-04T22:30,93,-26.2,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-04T22:45,92,-26.5,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-04T23:00,91,-26.6,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-04T23:15,90,-26.8,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-04T23:30,90,-27.0,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-04T23:45,89,-27.1,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-05T00:00,89,-27.2,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-05T00:15,89,-27.4,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-05T00:30,88,-27.4,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T00:45,88,-27.5,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T01:00,88,-27.5,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T01:15,88,-27.6,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T01:30,88,-27.6,0.0,0.0,0.0,0.0,2.1,0.00
2024-03-05T01:45,88,-27.6,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-05T02:00,87,-27.8,0.0,0.0,0.0,0.0,2.4,0.00
2024-03-05T02:15,86,-28.1,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-05T02:30,84,-28.5,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-05T02:45,82,-28.9,28.9,13.7,15.2,122.0,2.2,0.00
2024-03-05T03:00,80,-29.0,58.8,31.3,27.5,337.4,2.2,0.00
2024-03-05T03:15,79,-28.8,99.0,57.0,41.9,496.9,2.2,0.00
2024-03-05T03:30,78,-28.2,144.6,89.7,54.9,588.9,2.5,0.00
2024-03-05T03:45,77,-27.6,189.3,123.7,65.7,655.4,2.5,0.00
2024-03-05T04:00,76,-26.9,230.4,159.4,71.1,711.5,2.5,0.00
2024-03-05T04:15,74,-26.1,269.2,196.8,72.3,763.0,2.6,0.00
2024-03-05T04:30,71,-25.1,306.7,234.0,72.7,805.5,2.4,0.00
2024-03-05T04:45,69,-24.1,342.1,268.9,73.2,836.5,2.6,0.00
2024-03-05T05:00,67,-23.1,377.5,301.6,75.9,860.0,2.5,0.00
2024-03-05T05:15,66,-22.1,410.7,331.0,79.6,875.6,2.3,0.00
2024-03-05T05:30,66,-21.1,440.7,358.3,82.4,888.3,2.3,0.00
2024-03-05T05:45,66,-20.2,468.7,384.6,84.1,901.2,1.8,0.00
2024-03-05T06:00,66,-19.2,494.6,408.7,85.8,912.6,1.6,0.00
2024-03-05T06:15,65,-18.2,516.4,429.8,86.6,920.8,1.5,0.00
2024-03-05T06:30,64,-17.3,536.1,448.8,87.3,928.6,1.1,0.00
2024-03-05T06:45,63,-16.4,551.8,463.7,88.1,932.2,1.1,0.00
2024-03-05T07:00,62,-15.5,564.4,476.6,87.8,936.2,1.3,0.00
2024-03-05T07:15,61,-14.7,575.0,486.4,88.6,938.7,1.3,0.00
2024-03-05T07:30,61,-13.9,581.6,493.2,88.4,940.0,1.6,0.00
2024-03-05T07:45,60,-13.2,584.2,496.0,88.2,938.2,1.9,0.00
2024-03-05T08:00,60,-12.5,584.7,496.8,88.0,937.3,2.4,0.00
2024-03-05T08:15,60,-11.8,580.3,493.6,86.7,933.4,3.1,0.00
2024-03-05T08:30,60,-11.1,573.9,487.4,86.5,928.5,4.1,0.00
2024-03-05T08:45,59,-10.3,563.5,478.2,85.3,922.4,4.8,0.00
2024-03-05T09:00,59,-9.6,550.1,467.0,83.1,916.8,5.9,0.00
2024-03-05T09:15,58,-9.0,534.8,452.9,81.9,909.7,6.9,0.00
2024-03-05T09:30,57,-8.4,515.5,435.8,79.7,900.8,7.5,0.00
2024-03-05T09:45,56,-7.8,492.3,414.8,77.5,887.6,8.4,0.00
2024-03-05T10:00,55,-7.3,468.1,391.9,76.2,873.7,9.0,0.00
2024-03-05T10:15,54,-7.0,440.1,366.1,74.0,856.4,9.7,0.00
2024-03-05T10:30,54,-6.7,409.1,338.3,70.8,837.0,10.8,0.00
2024-03-05T10:45,53,-6.4,376.3,307.8,68.5,812.3,11.1,0.00
2024-03-05T11:00,53,-6.3,341.5,276.3,65.2,785.8,11.4,0.00
2024-03-05T11:15,54,-6.3,305.9,244.0,61.9,756.5,11.4,0.00
2024-03-05T11:30,55,-6.4,267.5,209.8,57.7,719.5,10.8,0.00
2024-03-05T11:45,56,-6.6,229.2,174.9,54.3,674.9,10.1,0.00
2024-03-05T12:00,57,-6.8,190.1,139.3,50.7,618.4,9.5,0.00
2024-03-05T12:15,58,-7.2,151.2,105.9,45.3,557.2,8.4,0.00
2024-03-05T12:30,60,-7.7,111.7,73.9,37.8,480.5,7.5,0.00
2024-03-05T12:45,62,-8.2,72.0,46.0,25.9,395.5,6.4,0.00
2024-03-05T13:00,63,-8.8,35.4,21.8,13.5,235.7,5.6,0.00
2024-03-05T13:15,64,-9.4,8.5,5.0,3.5,45.4,5.1,0.00
2024-03-05T13:30,65,-10.2,0.0,0.0,0.0,0.0,4.6,0.00
2024-03-05T13:45,66,-10.9,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-05T14:00,67,-11.4,0.0,0.0,0.0,0.0,3.6,0.00
2024-03-05T14:15,67,-11.9,0.0,0.0,0.0,0.0,2.9,0.00
2024-03-05T14:30,67,-12.2,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T14:45,67,-12.6,0.0,0.0,0.0,0.0,1.4,0.00
2024-03-05T15:00,67,-13.0,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-05T15:15,68,-13.6,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-05T15:30,71,-14.1,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-05T15:45,73,-14.7,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-05T16:00,75,-15.2,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-05T16:15,77,-15.9,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-05T16:30,79,-16.5,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-05T16:45,81,-17.0,0.0,0.0,0.0,0.0,1.4,0.00
2024-03-05T17:00,83,-17.5,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-05T17:15,85,-17.9,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-05T17:30,86,-18.2,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-05T17:45,87,-18.5,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-05T18:00,88,-18.8,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-05T18:15,89,-19.0,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-05T18:30,89,-19.0,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-05T18:45,89,-19.0,0.0,0.0,0.0,0.0,0.7,0.00
2024-03-05T19:00,89,-19.0,0.0,0.0,0.0,0.0,0.7,0.00
2024-03-05T19:15,89,-19.1,0.0,0.0,0.0,0.0,0.7,0.00
2024-03-05T19:30,89,-19.1,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-05T19:45,89,-19.1,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-05T20:00,89,-19.1,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-05T20:15,89,-19.2,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-05T20:30,89,-19.5,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-05T20:45,89,-19.6,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-05T21:00,89,-19.8,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-05T21:15,89,-19.9,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-05T21:30,90,-20.0,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-05T21:45,90,-20.0,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-05T22:00,90,-20.1,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-05T22:15,90,-20.4,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-05T22:30,90,-20.6,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-05T22:45,90,-20.9,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T23:00,90,-21.1,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T23:15,90,-21.4,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T23:30,91,-21.6,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-05T23:45,92,-21.9,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-06T00:00,92,-22.0,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-06T00:15,92,-22.2,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-06T00:30,92,-22.3,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-06T00:45,93,-22.4,0.0,0.0,0.0,0.0,1.1,0.00
2024-03-06T01:00,93,-22.5,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T01:15,94,-22.6,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T01:30,95,-22.8,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T01:45,96,-22.9,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T02:00,96,-23.0,0.0,0.0,0.0,0.0,0.7,0.00
2024-03-06T02:15,96,-23.0,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T02:30,96,-22.9,10.2,5.1,5.1,10.2,1.3,0.00
2024-03-06T02:45,95,-22.8,33.3,15.9,17.4,150.6,1.6,0.00
2024-03-06T03:00,94,-22.6,62.9,34.5,28.4,374.3,1.9,0.00
2024-03-06T03:15,93,-22.5,102.9,62.4,40.5,516.4,2.3,0.00
2024-03-06T03:30,92,-22.2,149.6,97.1,52.5,613.2,2.2,0.00
2024-03-06T03:45,90,-21.9,194.3,133.2,61.1,683.6,2.2,0.00
2024-03-06T04:00,88,-21.3,235.4,168.7,66.6,733.3,2.2,0.00
2024-03-06T04:15,85,-20.4,273.0,204.0,69.1,772.4,2.2,0.00
2024-03-06T04:30,81,-19.2,309.6,240.1,69.5,809.4,2.5,0.00
2024-03-06T04:45,77,-18.0,347.1,274.9,72.1,839.4,2.9,0.00
2024-03-06T05:00,74,-16.8,381.4,307.6,73.8,862.2,2.9,0.00
2024-03-06T05:15,71,-15.7,415.6,338.1,77.5,880.1,3.0,0.00
2024-03-06T05:30,69,-14.6,444.6,364.4,80.3,889.8,3.2,0.00
2024-03-06T05:45,67,-13.6,472.6,388.5,84.1,897.8,3.6,0.00
2024-03-06T06:00,65,-12.5,499.5,411.7,87.9,907.0,4.3,0.00
2024-03-06T06:15,63,-11.6,520.3,428.7,91.6,906.7,4.9,0.00
2024-03-06T06:30,61,-10.6,538.0,438.6,99.5,896.3,6.0,0.00
2024-03-06T06:45,59,-9.7,550.7,438.3,112.4,870.8,6.9,0.00
2024-03-06T07:00,57,-8.8,555.3,423.0,132.3,821.4,7.9,0.00
2024-03-06T07:15,55,-8.0,554.8,399.8,155.1,762.8,9.2,0.00
2024-03-06T07:30,52,-7.2,552.4,375.7,176.8,708.0,11.0,0.00
2024-03-06T07:45,50,-6.5,548.1,356.7,191.4,667.4,12.4,0.00
2024-03-06T08:00,49,-5.8,545.7,345.8,199.9,645.5,13.7,0.00
2024-03-06T08:15,49,-5.4,539.4,334.0,205.4,624.9,14.7,0.00
2024-03-06T08:30,49,-5.1,524.2,313.3,210.9,590.5,15.3,0.00
2024-03-06T08:45,50,-4.8,495.1,276.8,218.3,528.2,15.9,0.00
2024-03-06T09:00,50,-4.5,451.2,222.6,228.6,432.3,16.6,0.00
2024-03-06T09:15,49,-4.3,400.6,163.8,236.8,325.4,17.3,0.00
2024-03-06T09:30,49,-4.2,354.2,114.1,240.1,233.3,17.9,0.00
2024-03-06T09:45,48,-4.1,319.7,83.4,236.4,176.3,18.5,0.00
2024-03-06T10:00,47,-4.1,291.3,64.5,226.8,142.1,19.2,0.00
2024-03-06T10:15,47,-4.1,267.8,54.5,213.3,126.0,19.9,0.00
2024-03-06T10:30,47,-4.2,249.2,52.4,196.9,127.9,20.2,0.00
2024-03-06T10:45,48,-4.3,231.6,55.0,176.6,143.2,20.5,0.00
2024-03-06T11:00,48,-4.4,221.7,68.2,153.6,191.0,20.3,0.00
2024-03-06T11:15,48,-4.6,210.7,81.1,129.7,247.4,20.0,0.00
2024-03-06T11:30,49,-4.7,194.9,86.1,108.8,290.1,19.2,0.00
2024-03-06T11:45,49,-4.8,171.4,78.7,92.7,297.7,18.4,0.00
2024-03-06T12:00,50,-5.1,146.0,63.8,82.3,276.9,17.4,0.00
2024-03-06T12:15,51,-5.3,117.1,46.3,70.8,237.3,16.5,0.00
2024-03-06T12:30,53,-5.7,88.3,31.8,56.5,200.4,15.2,0.00
2024-03-06T12:45,54,-6.1,58.2,19.4,38.8,160.0,13.9,0.00
2024-03-06T13:00,56,-6.4,30.7,10.0,20.7,108.0,12.6,0.00
2024-03-06T13:15,57,-6.8,9.4,2.8,6.6,26.3,11.4,0.00
2024-03-06T13:30,59,-7.3,0.0,0.0,0.0,0.0,10.2,0.00
2024-03-06T13:45,60,-7.8,0.0,0.0,0.0,0.0,9.0,0.00
2024-03-06T14:00,61,-8.2,0.0,0.0,0.0,0.0,7.8,0.00
2024-03-06T14:15,62,-8.9,0.0,0.0,0.0,0.0,6.5,0.00
2024-03-06T14:30,62,-9.4,0.0,0.0,0.0,0.0,5.8,0.00
2024-03-06T14:45,62,-10.1,0.0,0.0,0.0,0.0,5.2,0.00
2024-03-06T15:00,63,-10.7,0.0,0.0,0.0,0.0,5.0,0.00
2024-03-06T15:15,64,-11.4,0.0,0.0,0.0,0.0,4.8,0.00
2024-03-06T15:30,66,-11.9,0.0,0.0,0.0,0.0,5.1,0.00
2024-03-06T15:45,68,-12.6,0.0,0.0,0.0,0.0,5.0,0.00
2024-03-06T16:00,69,-13.1,0.0,0.0,0.0,0.0,4.8,0.00
2024-03-06T16:15,70,-13.6,0.0,0.0,0.0,0.0,4.3,0.00
2024-03-06T16:30,71,-13.9,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-06T16:45,71,-14.2,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-06T17:00,72,-14.6,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-06T17:15,73,-14.8,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-06T17:30,74,-15.0,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-06T17:45,75,-15.2,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-06T18:00,76,-15.4,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-06T18:15,77,-15.6,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-06T18:30,78,-15.8,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-06T18:45,79,-15.9,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-06T19:00,80,-16.1,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-06T19:15,81,-16.3,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T19:30,82,-16.4,0.0,0.0,0.0,0.0,0.8,0.00
2024-03-06T19:45,83,-16.5,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-06T20:00,84,-17.0,0.0,0.0,0.0,0.0,0.4,0.00
2024-03-06T20:15,86,-18.0,0.0,0.0,0.0,0.0,0.0,0.00
2024-03-06T20:30,88,-19.2,0.0,0.0,0.0,0.0,0.5,0.00
2024-03-06T20:45,89,-20.6,0.0,0.0,0.0,0.0,1.0,0.00
2024-03-06T21:00,91,-21.5,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-06T21:15,92,-21.9,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-06T21:30,93,-22.0,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-06T21:45,93,-22.0,0.0,0.0,0.0,0.0,1.9,0.00
2024-03-06T22:00,94,-22.0,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-06T22:15,95,-22.2,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-06T22:30,95,-22.5,0.0,0.0,0.0,0.0,2.2,0.00
2024-03-06T22:45,96,-22.8,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-06T23:00,96,-23.0,0.0,0.0,0.0,0.0,2.7,0.00
2024-03-06T23:15,96,-23.3,0.0,0.0,0.0,0.0,2.7,0.00
2024-03-06T23:30,96,-23.6,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-06T23:45,96,-24.0,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-07T00:00,96,-24.2,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-07T00:15,96,-24.5,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-07T00:30,96,-24.8,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-07T00:45,95,-25.1,0.0,0.0,0.0,0.0,3.2,0.00
2024-03-07T01:00,95,-25.3,0.0,0.0,0.0,0.0,3.2,0.00
2024-03-07T01:15,95,-25.5,0.0,0.0,0.0,0.0,3.2,0.00
2024-03-07T01:30,94,-25.6,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-07T01:45,94,-25.8,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-07T02:00,93,-25.9,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-07T02:15,91,-26.0,0.0,0.0,0.0,0.0,3.4,0.00
2024-03-07T02:30,89,-26.1,14.8,5.9,8.9,22.7,3.5,0.00
2024-03-07T02:45,87,-26.2,37.6,18.1,19.5,178.8,3.4,0.00
2024-03-07T03:00,85,-26.0,68.2,36.5,31.6,396.7,3.3,0.00
2024-03-07T03:15,83,-25.6,108.0,63.2,44.8,497.5,3.3,0.00
2024-03-07T03:30,82,-25.1,154.5,96.7,57.8,588.2,3.3,0.00
2024-03-07T03:45,81,-24.5,199.2,130.6,68.6,650.2,3.3,0.00
2024-03-07T04:00,79,-23.6,240.3,166.3,74.0,703.9,3.2,0.00
2024-03-07T04:15,77,-22.5,278.0,202.7,75.3,750.0,2.9,0.00
2024-03-07T04:30,76,-21.1,314.5,238.8,75.7,788.8,3.0,0.00
2024-03-07T04:45,74,-19.6,349.9,273.7,76.3,820.2,2.7,0.00
2024-03-07T05:00,72,-18.4,384.2,306.3,77.9,844.3,2.6,0.00
2024-03-07T05:15,70,-17.4,416.4,336.9,79.6,863.3,2.3,0.00
2024-03-07T05:30,69,-16.5,445.5,364.2,81.3,876.4,2.5,0.00
2024-03-07T05:45,67,-15.6,473.5,390.5,83.0,889.7,2.3,0.00
2024-03-07T06:00,66,-14.7,498.4,413.6,84.8,899.2,2.1,0.00
2024-03-07T06:15,65,-13.9,520.2,433.7,86.5,905.8,1.9,0.00
2024-03-07T06:30,64,-13.0,540.0,451.7,88.3,912.0,1.9,0.00
2024-03-07T06:45,64,-12.2,556.7,466.6,90.1,916.1,1.8,0.00
2024-03-07T07:00,63,-11.4,570.3,479.5,90.8,920.5,1.8,0.00
2024-03-07T07:15,62,-10.6,580.0,488.3,91.6,921.5,1.8,0.00
2024-03-07T07:30,62,-9.9,586.6,495.2,91.4,923.1,2.3,0.00
2024-03-07T07:45,61,-9.1,590.1,499.0,91.2,923.5,2.4,0.00
2024-03-07T08:00,60,-8.4,590.7,503.7,87.0,930.2,2.9,0.00
2024-03-07T08:15,59,-7.7,587.3,504.5,82.8,933.9,3.6,0.00
2024-03-07T08:30,59,-6.8,579.9,496.3,83.5,925.6,3.8,0.00
2024-03-07T08:45,58,-6.1,568.5,476.2,92.3,899.1,4.6,0.00
2024-03-07T09:00,57,-5.3,550.2,441.3,108.9,847.8,5.1,0.00
2024-03-07T09:15,56,-4.8,529.0,400.7,128.3,787.3,5.7,0.00
2024-03-07T09:30,54,-4.3,504.8,361.1,143.7,729.9,6.0,0.00
2024-03-07T09:45,53,-4.0,477.7,325.7,152.1,681.1,6.8,0.00
2024-03-07T10:00,52,-3.5,447.8,293.3,154.5,638.6,7.4,0.00
2024-03-07T10:15,51,-3.2,415.9,263.0,152.9,600.3,8.5,0.00
2024-03-07T10:30,51,-3.0,383.2,234.8,148.4,566.0,9.3,0.00
2024-03-07T10:45,50,-2.8,350.5,210.5,140.0,540.6,10.3,0.00
2024-03-07T11:00,50,-2.7,317.9,189.2,128.7,522.7,11.1,0.00
2024-03-07T11:15,50,-2.7,286.3,169.9,116.4,510.4,11.4,0.00
2024-03-07T11:30,51,-2.8,251.9,149.6,102.3,495.7,11.8,0.00
2024-03-07T11:45,52,-3.0,217.5,128.5,89.1,477.1,11.8,0.00
2024-03-07T12:00,53,-3.2,184.2,108.3,75.9,460.4,11.4,0.00
2024-03-07T12:15,55,-3.5,150.1,87.3,62.8,436.6,10.6,0.00
2024-03-07T12:30,56,-4.0,114.3,65.6,48.7,401.0,9.2,0.00
2024-03-07T12:45,58,-4.6,75.6,42.5,33.1,336.6,8.0,0.00
2024-03-07T13:00,60,-5.1,39.7,21.0,18.7,228.4,6.9,0.00
2024-03-07T13:15,61,-5.7,13.1,6.6,6.6,64.5,6.3,0.00
2024-03-07T13:30,62,-6.3,0.0,0.0,0.0,0.0,5.8,0.00
2024-03-07T13:45,63,-6.9,0.0,0.0,0.0,0.0,5.2,0.00
2024-03-07T14:00,64,-7.5,0.0,0.0,0.0,0.0,4.9,0.00
2024-03-07T14:15,64,-8.1,0.0,0.0,0.0,0.0,4.4,0.00
2024-03-07T14:30,64,-8.7,0.0,0.0,0.0,0.0,3.8,0.00
2024-03-07T14:45,64,-9.2,0.0,0.0,0.0,0.0,3.3,0.00
2024-03-07T15:00,65,-9.8,0.0,0.0,0.0,0.0,2.8,0.00
2024-03-07T15:15,66,-10.2,0.0,0.0,0.0,0.0,2.1,0.00
2024-03-07T15:30,68,-10.7,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-07T15:45,70,-11.1,0.0,0.0,0.0,0.0,1.5,0.00
2024-03-07T16:00,72,-11.6,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-07T16:15,74,-12.1,0.0,0.0,0.0,0.0,1.3,0.00
2024-03-07T16:30,76,-12.6,0.0,0.0,0.0,0.0,1.4,0.00
2024-03-07T16:45,79,-13.1,0.0,0.0,0.0,0.0,1.6,0.00
2024-03-07T17:00,81,-13.6,0.0,0.0,0.0,0.0,1.8,0.00
2024-03-07T17:15,84,-14.2,0.0,0.0,0.0,0.0,2.0,0.00
2024-03-07T17:30,86,-14.9,0.0,0.0,0.0,0.0,2.1,0.00
2024-03-07T17:45,89,-15.5,0.0,0.0,0.0,0.0,2.3,0.00
2024-03-07T18:00,91,-16.1,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-07T18:15,93,-16.7,0.0,0.0,0.0,0.0,2.6,0.00
2024-03-07T18:30,95,-17.2,0.0,0.0,0.0,0.0,3.0,0.00
2024-03-07T18:45,96,-17.8,0.0,0.0,0.0,0.0,3.0,0.00
2024-03-07T19:00,97,-18.2,0.0,0.0,0.0,0.0,3.0,0.00
2024-03-07T19:15,97,-18.5,0.0,0.0,0.0,0.0,3.1,0.00
2024-03-07T19:30,98,-18.6,0.0,0.0,0.0,0.0,3.5,0.00
2024-03-07T19:45,97,-18.8,0.0,0.0,0.0,0.0,3.7,0.00
2024-03-07T20:00,97,-19.1,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-07T20:15,97,-19.8,0.0,0.0,0.0,0.0,3.9,0.00
2024-03-07T20:30,96,-20.5,0.0,0.0,0.0,0.0,4.1,0.00
2024-03-07T20:45,95,-21.4,0.0,0.0,0.0,0.0,3.8,0.00
